items,labels
诗句 坐地 日行 八万里 巡天 遥看 一千 河 最 吻合 的 地点 是 ° W ° S ° E ° N ° E ° S ° ° N,高中 地理 宇宙中的地球 地球运动的地理意义
有关 地球 外部 圈层 的 说法 正确 的 是 地球 的 各个 圈层 都 是 连续 而 规则 的 地球 的 一些 圈层 之间 存在 着 物质 迁移 和 能量 转化 地球 各 圈层 的 厚度 相差 不 大 地球 各 圈层 内 物质 运动 的 能量 都 来自 太阳 辐射能,高中 地理 宇宙中的地球 地球的外部圈层结构及特点 地球的内部圈层结构及特点
图示 中 太阳 直射 甲点 读图 下列 说法 正确 的 是 在 图 中 旧 的 一天 的 经度 范围 是 ° 向东 至 ° W 乙地 的 地方 时为 时 甲地 向西 运动 的 物体 会 向 南 偏转 我国 长江下游 南岸 的 河运 港口 更 容易 受 泥沙 淤塞 的 影响,高中 地理 宇宙中的地球 地球运动的地理意义 光照图的综合判读
下列 属于 地球 自转 产生 的 地理 现象 是 地球 上 有 昼夜 之分 四季 更替 两极 地区 有 极昼 极夜 现象 当 我国 东部 乌苏里江 洒满 阳光 时 位于 西部 的 帕米尔高原 还是 满天星斗,高中 地理 宇宙中的地球 地球运动的地理意义
下列 现象 是 由 磁暴 产生 的 是 短波 通信 出现 短暂 的 中断 极光 气候异常 指南针 不能 正确 指示 方向,高中 地理 宇宙中的地球 太阳对地球的影响
下列 节日 中 安徽省 白昼 最长 的 一天 是 元旦 国庆节 圣诞节 儿童节,高中 地理 宇宙中的地球 地球运动的基本形式
太阳系 中 的 小行星 带 分布 在 类地行星 与 巨 行星 之间 巨 行星 与 远 日 行星 之间 火星 轨道 与 金星 轨道 之间 木星 轨道 与 土星 轨道 之间,高中 地理 宇宙中的地球 地球所处的宇宙环境
液态水 的 存在 是 地球 生命 起源 和 发展 的 重要 条件 之一 ． 下列 叙述 中 与 地球 液态水 的 存在 有 密切关系 的 是 地球 的 质量 和 体积 适中 地球 上 昼夜 更替 的 周期 比较 适中 地球 的 宇宙 环境 稳定 地球 与 太阳 的 距离 比较 适中,高中 地理 宇宙中的地球 地球是太阳系中一颗既普通又特殊的行星
下列 各图 中 的 大中小 圆 分别 表示 河外星系 太阳系 地月系 其中 能 正确 表示 它们 三者 关系 的 是,高中 地理 宇宙中的地球 地球所处的宇宙环境
印度尼西亚 特尔纳 特 岛上 的 瓜 马拉 马 火山 于 年月日 喷发 大量 火山灰 喷涌 而出 此次 火山 活动 的 岩浆 最有 可能 的 是 来自 地壳 上 地幔 上 部下 地幔 上部 外核,高中 地理 宇宙中的地球 地球的外部圈层结构及特点 地球的内部圈层结构及特点
年 我国 将 建成 载人 空间站 那么 载人 空间站 已出 离 太阳系 属于 流星体 人 是 无论如何 都 观测 不到 的 环绕 地球 飞行,高中 地理 宇宙中的地球 人类对宇宙的新探索
下列 关于 恒星日 与 太阳日 的 叙述 中 正确 的 是 太阳日 是 地球 自转 的 真正 周期 一个 恒星日 比 一个 太阳日 地球 要 多 转 秒 地球 自转 的 真正 周期 是 小时 一个 太阳日 比 一个 恒星日 长 分秒,高中 地理 宇宙中的地球 地球运动的基本形式
北京 时间 不是 北京 所在 经线 的 地方 时东 八 区区 时 ° Ｅ 的 地方 时东八区 中央经线 的 地方 时,高中 地理 宇宙中的地球 地球运动的地理意义
年月日时 分 中国 首架 货运 飞船 － － 天舟 一号 成功 发射 升空 并 在 月 日 左右 完成 与 天宫 二号 的 首次 对接 据此 完成 下列 问题 在 纽约 西五区 的 小明 观看 天舟 一号 发射 的 现场直播 的 当地 时间 是 先 向 南 再 向 北 一直 向南 移动 一直 向北 移动 先向北 再 向 南 在 天舟 一号 与 天宫 二号 首次 对接 后 一个月 内 太阳 直射 点 的 移动 方向 是 先 向 南 再 向 北 一直 向南 移动 一直 向北 移动 先向北 再 向 南 下列 天体 系统 中 不 包括 天舟 一号 的 是 地月系 太阳系 银河系 河外星系,高中 地理 宇宙中的地球 地球运动的地理意义
广东省 肇庆市 七星岩 仙女 湖畔 有 一座 长 达 多米 的 天然 石山 酷似 一尊 卧佛 卧佛 头朝 正北 脚朝 正南 每年 九十 月份 都 有 几天 在 太阳 下山 时 可 见到 太阳 徐徐 从 卧佛 口中 落下 形成 卧佛 含丹 的 地理 奇观 如下 图 所示 欣赏 卧佛 含丹 的 奇观 应 在 佛头 的 方位 西南 东南西北 东北,高中 地理 宇宙中的地球 地球运动的地理意义
中纬度 地区 四季 分明,高中 地理 宇宙中的地球 地球运动的地理意义
下图 为 某地 相关 资料 统计图 该地 位于 南半球 南温带 地区 位于 北半球 低纬度 地区 受 季风 环流 的 影响 显著 受 副热带 高压 和 信风 交替 控制,高中 地理 宇宙中的地球 大气运动 地球运动的地理意义 全球气压带风带的分布移动规律及其对气候的影响
与 月球 相比 地球 的 特殊性 在于 没有 大气层 有 自转 运动 有 公转 运动 存在 生命现象,高中 地理 宇宙中的地球 地球是太阳系中一颗既普通又特殊的行星
地球 上 存在 生物 是因为 其 具有 恰到好处 的 大气 厚度 和 大气 成分 适宜 的 太阳 光照 和 温度 范围 充足 的 水分 自转 和 公转 运动,高中 地理 宇宙中的地球 地球是太阳系中一颗既普通又特殊的行星
我们 能 直接 观测 到 的 太阳 是 太阳 的 大气层 ． 它 从里到外 分为 光球 色球 和 日冕 三层 ． 太阳 大气 常有 变化 甚至 是 剧烈 的 变化 ． 这些 变化 通称 为 太阳活动 ． 据此 回答 太阳活动 最 激烈 的 显示 是 耀斑 黑子 太阳风 日珥,高中 地理 宇宙中的地球 太阳对地球的影响
岩石圈 是 指 地面 以下 莫霍 界面 以上 很 薄 的 一层 岩石 外壳 地面 以下 古登堡 界面 以上 由 岩石 组成 的 固体 外壳 莫霍 界面 以下 古登堡 界面 以上 厚度 均匀 的 一层 岩石 地壳 和 上 地慢 顶部 由 岩石 组成 的 圈层,高中 地理 宇宙中的地球 地球的外部圈层结构及特点 地球的内部圈层结构及特点
某 同学 用 地球仪 作为 地球 和 灯泡 作为 太阳 演示 地球 的 运动 以及 由此 产生 的 自然 现象 据此 完成 下列 问题 地球仪 的 轴 XY 与 桌面 的 夹角 应是 ° ° ° ′ ° 该 演示 能够 反映 地球 运动 产生 的 自然 现象 不 包括 昼夜 交替 太阳 直射 点 的 回归 运动 极昼 极夜 极光,高中 地理 宇宙中的地球 地球运动的基本形式 地球运动的地理意义
地球 自转 的 真正 周期 为 小 时分秒 小时 天小 时分秒 天小 时分秒,高中 地理 宇宙中的地球 地球运动的基本形式
宇宙 探测 是 一个 国家 综合国力 的 象征 中国航天 发展 迅速 茫茫 太空 留下 中国 人 的 足迹 年 有望 实现 载人 登月 结合 所学 知识 回答 下列 问题 要 满足 航天员 的 出舱 需要 航天服 具有 的 主要 特性 有 高强度 耐高温 抗 撞击 防辐射 ⑤ 防 失重 ⑤ ⑤ ⑤ 航天员 出舱 时 观察 到 的 现象 应该 是 手中 的 红旗 迎风招展 阳光灿烂 天空 蔚蓝 太阳 照射 下 船体 明亮 众多 流星 划过 天幕 我国 海南 文昌 航天 基地 与 其它 三大 航天 基地 相比 其 优势 条件 主要 表现 在 晴天 多 水资源 丰富 纬度 低 科技 实力 强,高中 地理 宇宙中的地球 人类对宇宙的新探索 地球所处的宇宙环境
天安门广场 上 的 五星红旗 与 旭日 同 升 下列 节日 中 升旗仪式 最晚 的 是 劳动节 元宵节 中秋节 圣诞节,高中 地理 宇宙中的地球 地球运动的地理意义
甲为 太阳 光照 图图 中 阴影 部分 表示 黑夜 乙为 地球 绕日 公转 示意图 回答 甲图 为 北半球 节气 的 太阳 光照 图 EF 为晨 线或 昬 线 此时此刻 点 的 地方 时 是 点 的 日出 时间 是 点 的 昼长 为 小时 甲图 所示 日期 地球 公转 速度 较 快 或 慢 此时 地球 位于 图乙中 的 填 字母 位置 正午 太阳 高度 呈现 的 分布 规律 乙图 中当 地球 绕日 公转 由 b 运行 到 c 时 直射 点向南 或北 移动 北半球 白昼 时间 长短 的 变化趋势 是,高中 地理 宇宙中的地球 地球运动的地理意义 光照图的综合判读
年月日 习近平 对 瑞士 进行 国事访问 下表是 汉莎 航空公司 某 航班 时间表 表中 时间 均 为 当 地区 时 据此 完成 下列 各题 该 航班 从 北京 到 日内瓦 东一区 的 飞行 时间 约 为 小时 分 小时 分 小时 分 小时 分 高大 的 阿尔卑斯山脉 横贯 瑞士 的 中南部 阿尔卑斯山脉 是 大洋 板块 与 大陆 板块 碰撞 挤压 形成 大洋 板块 俯冲 插入 大陆 板块 之下 抬升 形成 大陆 板块 与 大陆 板块 碰撞 挤压 形成 大陆 板块 与 大陆 板块 张裂 形成,高中 地理 宇宙中的地球 地壳物质循环及地表形态的塑造 地球运动的地理意义 内力作用与地貌
关于 地方 时 的 叙述 不 正确 的 是 地方 时 是 因 经度 不同 的 时刻 经度 每隔 ° 地方 时 相差 小时 同一 经线 上 地方 时 相同 相对 位置 偏东 地点 的 地方 时要 晚 一些,高中 地理 宇宙中的地球 地球运动的地理意义
用 实验 模拟 沿 地表 作 水平 运动 物体 的 偏转 甲 同学 打开 伞 并 将 其 匀速转动 乙 同学 由 伞 尖 向下 看 向 逆时针 转动 的 伞面 顶部 滴 红墨水 并 观察 红墨水 流动 过程 判断 下列 各题 红墨水 在 伞 面上 流动 的 轨迹 为先 偏右 后 偏 左向右 偏转 先 偏左 后 偏右 向 左 偏转 该 实验 存在 的 主要 不足 是 未 模拟出 越过 赤道 后 的 地 转 偏向 现象 没 能 模拟出 纬向 运动 的 地 转 偏向 现象 未 模拟出 高纬 向 低纬 运动 的 地 转 偏向 现象 伞面 转动 与 地球 自转 的 实际 差别 很大,高中 地理 宇宙中的地球 地球运动的地理意义
下列 四幅 图中 正确 表示 地球 绕日 公转 示意图 的 是,高中 地理 宇宙中的地球 地球运动的基本形式
维持 地表 温度 促使 大气 运动 水循环 的 主要 动力 是 大气 辐射能 太阳 辐射能 地面 辐射能 重力 能,高中 地理 宇宙中的地球 太阳对地球的影响
年 科幻电影 火星 救援 讲述 了 登陆 火星 的 宇航员 马克 沃 特尼 在 遭遇 到 巨型 风暴 后 留在 火星 顽强 求生 的 故事 据此 读表 回答 下面 小题 当 宇航员 实现 火星 表面 登陆 时 下列 他 所处 层级 最低 的 天体 系统 是 总星系 银河系 太阳系 地月 系据表 分析 火星 昼夜 温差 远大于 地球 的 主要 原因 是 火星 距离 太阳 更 远 得到 的 太阳辐射 少 火星 体积 质量 小 引力 小 大气 稀薄 火星 自转 周期短 昼夜 更替 时间 短 火星 近日点 和 远日点 差异 大 与 太阳 间 的 距离 变化 大,高中 地理 宇宙中的地球 地球所处的宇宙环境
下列 现象 的 产生 主要 与 太阳活动 有关 的 是 昼夜 交替 无线电 短波 通讯 出现 短暂 的 中断 狮子座 流星雨 指南针 指向 异常 ⑤ 两极 地区 美丽 极光 的 产生 ⑥ 两极 地区 极昼 极夜 现象 的 产生 ． ⑤ ⑥ ⑤ ⑥,高中 地理 宇宙中的地球 太阳对地球的影响
晨昏 线上 的 太阳 高度 大于 ° 小于 ° 等于 ° 因地 而 异,高中 地理 宇宙中的地球 地球运动的地理意义
小明 的 家乡 刚好 在 北回归线 上 他 的 家乡 一年 可以 观测 到 一次 太阳 直射 现象 两次 太阳 直射 现象 每天 都 有 太阳 直射 现象 没有 太阳 直射 现象,高中 地理 宇宙中的地球 地球运动的基本形式
有关 太阳活动 及其 对 地球 影响 的 叙述 正确 的 是 黑子 位于 色球层 耀斑 位于 光球 层 扰乱 电离层 使 地面 无线电 长波 通讯 受 干扰 黑子 与 降水量 的 多少 有 一定 的 相关性 从而 对 气候 产生 影响 磁暴 就是 使 电磁波 受 干扰 使 住宅 电话 不能 使用,高中 地理 宇宙中的地球 太阳对地球的影响
地球 是 太阳系 中 一颗 普通 的 行星 它 与 其他 七 大行星 公转 轨道 共 面 大气 成分 相似 表面温度 相近 质量 体积 相同,高中 地理 宇宙中的地球 地球是太阳系中一颗既普通又特殊的行星 地球所处的宇宙环境
当 晨昏 圈 与 经 线圈 重合 时 下列 说法 正确 的 是 极圈 上 的 正午 太阳 高度 为 地球 位于 近日点 附近 全球 各地 昼夜 平分 地球 公转 的 速度 达到 最慢,高中 地理 宇宙中的地球 地球运动的地理意义
太阳辐射 能力 最强 部分 主要 集中 的 波长 范围 是 可见光 区 红外线 紫外线 无法 确定,高中 地理 宇宙中的地球 太阳对地球的影响
地球 上 存在 生命 的 条件 不 包括 地球 距 太阳 的 距离 适中 地球 有 适中 的 体积 地球 上 有 液态水 地球 离 太阳 非常 近,高中 地理 宇宙中的地球 地球是太阳系中一颗既普通又特殊的行星
同一 经线 上 的 各点 自转 线速度 相同 季节 相同 太阳升 落 时间 相同 地方 时 相同,高中 地理 宇宙中的地球 地球运动的基本形式
年 月 有 两颗 小行星 分别 被 国际 天文 组织 命名 为 杨利伟 星 和 神舟五号 星以 表彰 中国 在 人类 对 宇宙 探索 中 所 作出 的 突出贡献 据此 回答 问题 杨利伟 星 和 神舟五号 星 位于 下列 哪 一级 天体 系统 中 河外星系 太阳系 地月系 大熊星座,高中 地理 宇宙中的地球 地球所处的宇宙环境
下列 现象 与 太阳辐射 有关 的 是 两极 地区 的 极光 煤 石油 等 化石 燃料 的 形成 地球 内部 温度 不断 升高 地热能 发电,高中 地理 宇宙中的地球 太阳对地球的影响
下列 四个 城市 在 夏至 日 这 一天 正午 人影 朝南 且略长 的 是 澳门 海口 北京 济南,高中 地理 宇宙中的地球 地球运动的地理意义
读 太阳 光照 示意图 阴影 表示 夜 半球 箭头 表示 地球 公转 方向 有关 该 光照 图 的 说法 正确 的 是 此时 直射 点 位于 ° ° W 此时 新旧 一天 经度 范围 之比为 甲乙丙丁 自转 速度 相同 甲地 此时 太阳 高度 为 一年 中 最大值,高中 地理 宇宙中的地球 光照图的综合判读
石油 煤炭 风能 地热能 均 是 来自 太阳辐射 的 能源,高中 地理 宇宙中的地球 太阳对地球的影响
为了 探测 莫霍面 情况 在 下面 四点 同时 进行 了 地震波 的 测定 其中 最迟 接收 到 从 莫 霍面 传来 的 地震波 的 地点 是 四川盆地 青藏高原 长江 中下游 平原 华北平原,高中 地理 宇宙中的地球 地球的外部圈层结构及特点 地球的内部圈层结构及特点
